classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
146502570,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:21:31 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:21:03.480Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:21:31.579Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":274,""naturalWidth"":1348,""naturalHeight"":449},{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1348,""naturalHeight"":674}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[{""x"":221.4003143310547,""tool"":0,""frame"":0,""details"":[],""tool_label"":""just click""}]}]","{""30465768"":{""retired"":null,""image1"":""N1654249612_10img_1.0.png"",""image2"":""N1654249612_10plt_1.0.png"",""my_own_id"":""9""}}",30465768
146502686,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:22:03 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:21:32.434Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:22:02.762Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":274,""naturalWidth"":1164,""naturalHeight"":388},{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1164,""naturalHeight"":582}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[{""x"":978.52685546875,""tool"":0,""frame"":1,""details"":[],""tool_label"":""just click""}]}]","{""30465765"":{""retired"":null,""image1"":""N1597806864_10img_1.0.png"",""image2"":""N1597806864_10plt_1.0.png"",""my_own_id"":""7""}}",30465765
146502737,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:22:19 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:22:03.860Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:22:19.493Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":274,""naturalWidth"":1213,""naturalHeight"":404},{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1213,""naturalHeight"":606}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[{""x"":438.2563171386719,""tool"":0,""frame"":1,""details"":[],""tool_label"":""just click""}]}]","{""30465769"":{""retired"":null,""image1"":""N1868840683_10img_1.0.png"",""image2"":""N1868840683_10plt_1.0.png"",""my_own_id"":""10""}}",30465769
146502858,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:23:13 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:22:20.475Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:23:13.449Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":274,""naturalWidth"":1060,""naturalHeight"":353},{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1060,""naturalHeight"":530}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[{""x"":775.2122192382812,""tool"":0,""frame"":0,""details"":[],""tool_label"":""just click""}]}]","{""30465767"":{""retired"":null,""image1"":""N1625958972_10img_1.0.png"",""image2"":""N1625958972_10plt_1.0.png"",""my_own_id"":""8""}}",30465767
146502882,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:23:22 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:23:14.672Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:23:21.800Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":274,""naturalWidth"":1387,""naturalHeight"":462},{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1387,""naturalHeight"":693}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[{""x"":1012.333251953125,""tool"":0,""frame"":1,""details"":[],""tool_label"":""just click""}]}]","{""30465763"":{""retired"":null,""image1"":""N1595338008_10img_1.0.png"",""image2"":""N1595338008_10plt_1.0.png"",""my_own_id"":""5""}}",30465763
146502904,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:23:31 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:23:22.547Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:23:31.048Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":274,""naturalWidth"":1491,""naturalHeight"":497},{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1491,""naturalHeight"":745}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[{""x"":491.5414123535156,""tool"":0,""frame"":1,""details"":[],""tool_label"":""just click""}]}]","{""30465759"":{""retired"":null,""image1"":""N1560312042_10img_1.0.png"",""image2"":""N1560312042_10plt_1.0.png"",""my_own_id"":""2""}}",30465759
146502935,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:23:40 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:23:32.492Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:23:40.472Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[]}]","{""30465757"":{""retired"":null,""image1"":""N1467351049_10img_1.0.png"",""image2"":""N1467351049_10plt_1.0.png"",""my_own_id"":""1""}}",30465757
146503035,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-15 23:24:12 UTC,,,"{""source"":""api"",""session"":""3c571628c6418c2bacade38001b80fee39fad84bc8227ecf3452a1d5abac3fc1"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-15T23:23:54.032Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-15T23:24:12.118Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":246,""naturalWidth"":1501,""naturalHeight"":449},{""clientWidth"":822,""clientHeight"":246,""naturalWidth"":1501,""naturalHeight"":450}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[{""x"":933.047119140625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""just click""}]}]","{""30144849"":{""retired"":null,""image1"":""N1584974162test_justShorter.png"",""image2"":""plot_justShorter.png"",""my_own_id"":""1""}}",30144849
147058239,chab5881,1835720,0c28c9468e8695784908,8386,clicking test 2,15.6,2019-02-18 22:33:53 UTC,,,"{""source"":""api"",""session"":""dc2dfcf3ce50499af9642c311a52db219998340fe5a6f593856a906319b8b7fd"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-18T22:33:45.067Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-18T22:33:53.547Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":274,""naturalWidth"":1491,""naturalHeight"":497},{""clientWidth"":822,""clientHeight"":411,""naturalWidth"":1491,""naturalHeight"":745}],""subject_selection_state"":{""retired"":false,""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""8642""}","[{""task"":""T0"",""task_label"":""point on two pictures"",""value"":[]}]","{""30465759"":{""retired"":null,""image1"":""N1560312042_10img_1.0.png"",""image2"":""N1560312042_10plt_1.0.png"",""my_own_id"":""2""}}",30465759
147607229,chab5881,1835720,9b78832aff0254c46157,8989,Smaller Plot (by 20%),5.2,2019-02-21 19:11:20 UTC,,,"{""source"":""api"",""session"":""b58477a6388d76f82cc30df46a8118395b5bc737bccc6e95a2b130321b4c4739"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:10:04.240Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:11:19.949Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":246,""naturalWidth"":1175,""naturalHeight"":352},{""clientWidth"":822,""clientHeight"":164,""naturalWidth"":1175,""naturalHeight"":235}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10640""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":676.0806274414062,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool name""}]}]","{""30638776"":{""retired"":null,""image1"":""N1467344745_img.png"",""image2"":""N1467344745_plt.png"",""my_own_id"":""11""}}",30638776
147608983,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:18:43 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:17:25.407Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:18:43.154Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1213,""naturalHeight"":303},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1213,""naturalHeight"":303}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":436.77435302734375,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30638501"":{""retired"":null,""image1"":""N1868840683_img.png"",""image2"":""N1868840683_plt.png"",""my_own_id"":""10""}}",30638501
147609479,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:20:26 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:18:44.413Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:20:25.970Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1396,""naturalHeight"":349},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1396,""naturalHeight"":349}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":633.5645751953125,""tool"":0,""frame"":1,""details"":[],""tool_label"":""Tool name""}]}]","{""30638496"":{""retired"":null,""image1"":""N1595338491_img.png"",""image2"":""N1595338491_plt.png"",""my_own_id"":""6""}}",30638496
147610179,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:22:56 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:20:31.283Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:22:55.973Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1060,""naturalHeight"":265},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1060,""naturalHeight"":265}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":774.8902587890625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool name""}]}]","{""30638498"":{""retired"":null,""image1"":""N1625958972_img.png"",""image2"":""N1625958972_plt.png"",""my_own_id"":""8""}}",30638498
147610247,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:23:11 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:22:56.862Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:23:11.761Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1387,""naturalHeight"":346},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1387,""naturalHeight"":346}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638495"":{""retired"":null,""image1"":""N1595338008_img.png"",""image2"":""N1595338008_plt.png"",""my_own_id"":""5""}}",30638495
147610258,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:23:14 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:23:12.904Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:23:14.329Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1491,""naturalHeight"":372},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1491,""naturalHeight"":372}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638491"":{""retired"":null,""image1"":""N1560312042_img.png"",""image2"":""N1560312042_plt.png"",""my_own_id"":""2""}}",30638491
147610265,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:23:16 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:23:14.794Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:23:16.305Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1501,""naturalHeight"":375},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1501,""naturalHeight"":375}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638492"":{""retired"":null,""image1"":""N1584974162_img.png"",""image2"":""N1584974162_plt.png"",""my_own_id"":""3""}}",30638492
147610471,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:23:59 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:23:17.120Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:23:59.144Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1175,""naturalHeight"":293},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1175,""naturalHeight"":293}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[{""x"":676.0811157226562,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool name""}]}]","{""30638502"":{""retired"":null,""image1"":""N1467344745_img.png"",""image2"":""N1467344745_plt.png"",""my_own_id"":""11""}}",30638502
147610478,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:01 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:23:59.735Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:01.196Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1381,""naturalHeight"":345},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1381,""naturalHeight"":345}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638493"":{""retired"":null,""image1"":""N1595337686_img.png"",""image2"":""N1595337686_plt.png"",""my_own_id"":""4""}}",30638493
147610486,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:03 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:24:02.401Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:03.203Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1034,""naturalHeight"":258},{""clientWidth"":822,""clientHeight"":205,""naturalWidth"":1034,""naturalHeight"":258}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638490"":{""retired"":null,""image1"":""N1467351049_img.png"",""image2"":""N1467351049_plt.png"",""my_own_id"":""1""}}",30638490
147610618,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:35 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:24:28.684Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:35.029Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1164,""naturalHeight"":291},{""clientWidth"":822,""clientHeight"":206,""naturalWidth"":1164,""naturalHeight"":291}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638497"":{""retired"":null,""image1"":""N1597806864_img.png"",""image2"":""N1597806864_plt.png"",""my_own_id"":""7""}}",30638497
147610631,chab5881,1835720,9b78832aff0254c46157,8988,Equal Sizes,6.3,2019-02-21 19:24:38 UTC,,,"{""source"":""api"",""session"":""74a53573a1117e8396ebb8165c9a5728cda4f4cb617a2af15c8e71b0f864199c"",""viewport"":{""width"":1366,""height"":648},""started_at"":""2019-02-21T19:24:36.984Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-02-21T19:24:38.305Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""10639""}","[{""task"":""T0"",""task_label"":""Explain what to draw."",""value"":[]}]","{""30638499"":{""retired"":null,""image1"":""N1654249612_img.png"",""image2"":""N1654249612_plt.png"",""my_own_id"":""9""}}",30638499
